"t / s","CH1 / V","CH2 / V"
0.0002762,0.040404,0.617695
0.000276267,0.040404,0.617695
0.000276333,0.040404,0.617695
0.0002764,0,0.617695
0.000276467,0.040404,0.609774
0.000276533,0.040404,0.617695
0.0002766,0.040404,0.617695
0.000276667,0,0.609774
0.000276733,0.040404,0.617695
0.0002768,0,0.617695
0.000276867,0.040404,0.609774
0.000276933,0.040404,0.617695
0.000277,0.040404,0.609774
0.000277067,0,0.609774
0.000277133,2.58586,0.609774
0.0002772,3.43434,0.617695
0.000277267,3.43434,0.617695
0.000277333,3.47475,0.617695
0.0002774,3.47475,0.617695
0.000277467,3.47475,0.625616
0.000277533,3.47475,0.625616
0.0002776,3.47475,0.625616
0.000277667,3.47475,0.633537
0.000277733,3.43434,0.633537
0.0002778,3.47475,0.633537
0.000277867,3.47475,0.633537
0.000277933,3.47475,0.633537
0.000278,3.43434,0.641457
0.000278067,3.43434,0.641457
0.000278133,3.47475,0.649378
0.0002782,3.47475,0.649378
0.000278267,3.47475,0.649378
0.000278333,3.47475,0.649378
0.0002784,3.47475,0.657299
0.000278467,3.43434,0.657299
0.000278533,0.20202,0.657299
0.0002786,0.040404,0.657299
0.000278667,0.040404,0.657299
0.000278733,0.040404,0.657299
0.0002788,0.040404,0.657299
0.000278867,0.040404,0.649378
0.000278933,0.040404,0.649378
0.000279,0.040404,0.657299
0.000279067,0.040404,0.649378
0.000279133,0.040404,0.649378
0.0002792,0.040404,0.657299
0.000279267,0.040404,0.641457
0.000279333,0.040404,0.641457
0.0002794,0.040404,0.649378
0.000279467,0.040404,0.649378
0.000279533,0,0.649378
0.0002796,0.040404,0.649378
0.000279667,0.040404,0.649378
0.000279733,0.040404,0.649378
0.0002798,0.040404,0.649378
0.000279867,0.040404,0.641457
0.000279933,0.040404,0.641457
0.00028,0.040404,0.641457
0.000280067,0.040404,0.641457
0.000280133,0,0.641457
0.0002802,0.040404,0.641457
0.000280267,0.040404,0.641457
0.000280333,0,0.641457
0.0002804,0.040404,0.641457
0.000280467,0.040404,0.641457
0.000280533,0.040404,0.641457
0.0002806,0.040404,0.641457
0.000280667,0.040404,0.641457
0.000280733,0.040404,0.641457
0.0002808,0.040404,0.633537
0.000280867,0.040404,0.641457
0.000280933,0.040404,0.641457
0.000281,0.040404,0.641457
0.000281067,0,0.641457
0.000281133,0.040404,0.633537
0.0002812,0.040404,0.633537
0.000281267,0.040404,0.633537
0.000281333,0.040404,0.633537
0.0002814,0.040404,0.633537
0.000281467,0.040404,0.633537
0.000281533,0,0.633537
0.0002816,0.040404,0.633537
0.000281667,0.040404,0.633537
0.000281733,0.040404,0.633537
0.0002818,0.040404,0.633537
0.000281867,0,0.633537
0.000281933,0.040404,0.633537
0.000282,0.040404,0.633537
0.000282067,0.040404,0.633537
0.000282133,0.040404,0.633537
0.0002822,0.040404,0.633537
0.000282267,0,0.625616
0.000282333,0.040404,0.633537
0.0002824,0.040404,0.633537
0.000282467,0.040404,0.625616
0.000282533,0.040404,0.625616
0.0002826,0.040404,0.625616
0.000282667,0.040404,0.625616
0.000282733,0.040404,0.625616
0.0002828,0.040404,0.625616
0.000282867,0.040404,0.625616
0.000282933,0.040404,0.617695
0.000283,0,0.625616
0.000283067,0.040404,0.617695
0.000283133,0.040404,0.617695
0.0002832,0.040404,0.617695
0.000283267,0.040404,0.617695
0.000283333,0,0.617695
0.0002834,0.040404,0.617695
0.000283467,0.040404,0.617695
0.000283533,0.040404,0.617695
0.0002836,0.040404,0.617695
0.000283667,0.040404,0.617695
0.000283733,0.040404,0.617695
0.0002838,0.040404,0.617695
0.000283867,0,0.617695
0.000283933,0.040404,0.617695
0.000284,0,0.617695
0.000284067,0.040404,0.617695
0.000284133,0.040404,0.617695
0.0002842,0.040404,0.609774
0.000284267,0.040404,0.609774
0.000284333,0.040404,0.609774
0.0002844,0.040404,0.617695
0.000284467,0.040404,0.609774
0.000284533,0.040404,0.617695
0.0002846,0.040404,0.609774
0.000284667,0,0.609774
0.000284733,0.040404,0.609774
0.0002848,0,0.609774
0.000284867,0.040404,0.609774
0.000284933,0.040404,0.609774
0.000285,0.040404,0.609774
0.000285067,0,0.609774
0.000285133,1.41414,0.609774
0.0002852,3.39394,0.609774
0.000285267,3.47475,0.609774
0.000285333,3.47475,0.609774
0.0002854,3.43434,0.617695
0.000285467,3.43434,0.617695
0.000285533,3.47475,0.617695
0.0002856,3.47475,0.633537
0.000285667,3.47475,0.633537
0.000285733,3.47475,0.633537
0.0002858,3.47475,0.633537
0.000285867,3.47475,0.633537
0.000285933,3.47475,0.633537
0.000286,3.43434,0.633537
0.000286067,2.06061,0.641457
0.000286133,0.0808081,0.633537
0.0002862,0,0.633537
0.000286267,0.040404,0.633537
0.000286333,0.040404,0.633537
0.0002864,0,0.633537
0.000286467,0.040404,0.633537
0.000286533,0.040404,0.633537
0.0002866,0.040404,0.633537
0.000286667,0,0.633537
0.000286733,0.040404,0.633537
0.0002868,0.040404,0.633537
0.000286867,0.040404,0.633537
0.000286933,0.040404,0.633537
0.000287,0,0.633537
0.000287067,0.040404,0.633537
0.000287133,0.040404,0.633537
0.0002872,0.040404,0.633537
0.000287267,0.040404,0.633537
0.000287333,0.040404,0.633537
0.0002874,0.040404,0.633537
0.000287467,0.040404,0.633537
0.000287533,0.040404,0.633537
0.0002876,0.040404,0.633537
0.000287667,0.040404,0.625616
0.000287733,0.040404,0.633537
0.0002878,0.040404,0.633537
0.000287867,0.040404,0.625616
0.000287933,0.040404,0.625616
0.000288,0.040404,0.625616
0.000288067,0.040404,0.617695
0.000288133,0.040404,0.617695
0.0002882,0.040404,0.625616
0.000288267,0.040404,0.617695
0.000288333,0.040404,0.625616
0.0002884,0.040404,0.617695
0.000288467,0.040404,0.617695
0.000288533,0.040404,0.617695
0.0002886,0.040404,0.617695
0.000288667,0.040404,0.617695
0.000288733,0.040404,0.617695
0.0002888,0.040404,0.617695
0.000288867,0.040404,0.617695
0.000288933,0.040404,0.617695
0.000289,0.040404,0.617695
0.000289067,0.040404,0.617695
0.000289133,0.040404,0.609774
0.0002892,0.040404,0.617695
0.000289267,0.040404,0.617695
0.000289333,0,0.609774
0.0002894,0.040404,0.617695
0.000289467,0,0.609774
0.000289533,0.040404,0.609774
0.0002896,0.040404,0.609774
0.000289667,0.040404,0.609774
0.000289733,0.040404,0.609774
0.0002898,0.040404,0.609774
0.000289867,0.040404,0.609774
0.000289933,0.040404,0.609774
0.00029,0.040404,0.609774
0.000290067,0.040404,0.609774
0.000290133,0.040404,0.609774
0.0002902,0.040404,0.609774
0.000290267,0.040404,0.609774
0.000290333,0.040404,0.609774
0.0002904,0.040404,0.609774
0.000290467,0.040404,0.609774
0.000290533,0.040404,0.609774
0.0002906,0.040404,0.609774
0.000290667,0.040404,0.609774
0.000290733,0.040404,0.609774
0.0002908,0.040404,0.601853
0.000290867,0.040404,0.609774
0.000290933,0.040404,0.601853
0.000291,0.040404,0.609774
0.000291067,0.040404,0.601853
0.000291133,0.040404,0.601853
0.0002912,0,0.601853
0.000291267,0,0.601853
0.000291333,0.040404,0.601853
0.0002914,0.040404,0.601853
0.000291467,0.040404,0.601853
0.000291533,0.040404,0.601853
0.0002916,0.040404,0.601853
0.000291667,0.040404,0.601853
0.000291733,0.040404,0.601853
0.0002918,0.040404,0.601853
0.000291867,0.040404,0.601853
0.000291933,0,0.601853
0.000292,0.040404,0.593933
0.000292067,0.040404,0.601853
0.000292133,0.040404,0.601853
0.0002922,0.040404,0.601853
0.000292267,0.040404,0.593933
0.000292333,0.040404,0.593933
0.0002924,0.040404,0.593933
0.000292467,0.040404,0.593933
0.000292533,0,0.593933
0.0002926,0,0.593933
0.000292667,0.040404,0.593933
0.000292733,0,0.593933
0.0002928,0.040404,0.593933
0.000292867,0.040404,0.593933
0.000292933,0,0.586012
0.000293,0.040404,0.586012
0.000293067,0.040404,0.586012
0.000293133,0.161616,0.593933
0.0002932,3.35354,0.593933
0.000293267,3.47475,0.593933
0.000293333,3.47475,0.601853
0.0002934,3.47475,0.601853
0.000293467,3.43434,0.601853
0.000293533,3.47475,0.601853
0.0002936,3.47475,0.601853
0.000293667,3.47475,0.609774
0.000293733,3.47475,0.609774
0.0002938,3.47475,0.617695
0.000293867,3.47475,0.617695
0.000293933,3.43434,0.617695
0.000294,3.43434,0.617695
0.000294067,3.27273,0.609774
0.000294133,0.161616,0.609774
0.0002942,0.040404,0.617695
0.000294267,0.040404,0.617695
0.000294333,0.040404,0.617695
0.0002944,0,0.617695
0.000294467,0.040404,0.617695
0.000294533,0.040404,0.617695
0.0002946,0,0.617695
0.000294667,0.040404,0.617695
0.000294733,0.040404,0.617695
0.0002948,0.040404,0.617695
0.000294867,0,0.617695
0.000294933,0.040404,0.609774
0.000295,0,0.609774
0.000295067,0.040404,0.609774
0.000295133,0.040404,0.609774
0.0002952,0,0.609774
0.000295267,0.040404,0.609774
0.000295333,0.040404,0.609774
0.0002954,0.040404,0.609774
0.000295467,0.040404,0.609774
0.000295533,0.040404,0.609774
0.0002956,0,0.609774
0.000295667,0.040404,0.609774
0.000295733,0.040404,0.609774
0.0002958,0.040404,0.609774
0.000295867,0.040404,0.609774
0.000295933,0.040404,0.609774
0.000296,0.040404,0.601853
0.000296067,0.040404,0.601853
0.000296133,0.040404,0.601853
0.0002962,0,0.609774
0.000296267,0.040404,0.601853
0.000296333,0.040404,0.609774
0.0002964,0.040404,0.601853
0.000296467,0.040404,0.601853
0.000296533,0.040404,0.601853
0.0002966,0.040404,0.601853
0.000296667,0.040404,0.609774
0.000296733,0,0.601853
0.0002968,0.040404,0.609774
0.000296867,0.040404,0.601853
0.000296933,0.040404,0.601853
0.000297,0,0.601853
0.000297067,0.040404,0.601853
0.000297133,0.040404,0.601853
0.0002972,0.040404,0.601853
0.000297267,0.040404,0.601853
0.000297333,0.040404,0.601853
0.0002974,0,0.593933
0.000297467,0.040404,0.593933
0.000297533,0.040404,0.601853
0.0002976,0.040404,0.601853
0.000297667,0,0.601853
0.000297733,0.040404,0.601853
0.0002978,0.040404,0.601853
0.000297867,0,0.601853
0.000297933,0,0.593933
0.000298,0.040404,0.593933
0.000298067,0.040404,0.593933
0.000298133,0.040404,0.586012
0.0002982,0.040404,0.586012
0.000298267,0,0.586012
0.000298333,0.040404,0.593933
0.0002984,0,0.586012
0.000298467,0,0.593933
0.000298533,0.040404,0.586012
0.0002986,0,0.586012
0.000298667,0.040404,0.586012
0.000298733,0,0.586012
0.0002988,0.040404,0.586012
0.000298867,0,0.586012
0.000298933,0,0.586012
0.000299,0,0.586012
0.000299067,0.040404,0.586012
0.000299133,0.040404,0.586012
0.0002992,0.040404,0.586012
0.000299267,0.040404,0.586012
0.000299333,0.040404,0.586012
0.0002994,0.040404,0.586012
0.000299467,0.040404,0.578091
0.000299533,0.040404,0.578091
0.0002996,0,0.578091
0.000299667,0.040404,0.578091
0.000299733,0.040404,0.578091
0.0002998,0.040404,0.578091
0.000299867,0,0.578091
0.000299933,0.040404,0.578091
0.0003,0.040404,0.578091
0.000300067,0.040404,0.578091
0.000300133,0.040404,0.578091
0.0003002,0.040404,0.578091
0.000300267,0.040404,0.578091
0.000300333,0.040404,0.578091
0.0003004,0.040404,0.578091
0.000300467,0.040404,0.578091
0.000300533,0.040404,0.578091
0.0003006,0,0.57017
0.000300667,0.040404,0.578091
0.000300733,0.040404,0.57017
0.0003008,0.040404,0.578091
0.000300867,0.040404,0.578091
0.000300933,0.040404,0.57017
0.000301,0.040404,0.57017
0.000301067,0.040404,0.57017
0.000301133,0.040404,0.57017
0.0003012,3.15152,0.578091
0.000301267,3.43434,0.578091
0.000301333,3.47475,0.578091
0.0003014,3.43434,0.586012
0.000301467,3.43434,0.578091
0.000301533,3.43434,0.578091
0.0003016,3.47475,0.586012
0.000301667,3.43434,0.586012
0.000301733,3.43434,0.593933
0.0003018,3.47475,0.593933
0.000301867,3.47475,0.593933
0.000301933,3.47475,0.601853
0.000302,3.43434,0.601853
0.000302067,3.47475,0.601853
0.000302133,0.363636,0.601853
0.0003022,0.040404,0.601853
0.000302267,0.040404,0.601853
0.000302333,0,0.601853
0.0003024,0,0.601853
0.000302467,0,0.601853
0.000302533,0,0.601853
0.0003026,0,0.601853
0.000302667,0,0.601853
0.000302733,0.040404,0.601853
0.0003028,0.040404,0.601853
0.000302867,0.040404,0.593933
0.000302933,0.040404,0.601853
0.000303,0.040404,0.601853
0.000303067,0,0.601853
0.000303133,0.040404,0.593933
0.0003032,0.040404,0.601853
0.000303267,0.040404,0.593933
0.000303333,0.040404,0.601853
0.0003034,0,0.593933
0.000303467,0.040404,0.593933
0.000303533,0.040404,0.593933
0.0003036,0,0.601853
0.000303667,0.040404,0.593933
0.000303733,0.040404,0.593933
0.0003038,0.040404,0.593933
0.000303867,0.040404,0.593933
0.000303933,0,0.593933
0.000304,0.040404,0.593933
0.000304067,0.040404,0.586012
0.000304133,0,0.586012
0.0003042,0.040404,0.586012
0.000304267,0.040404,0.586012
0.000304333,0.040404,0.586012
0.0003044,0.040404,0.586012
0.000304467,0.040404,0.586012
0.000304533,0.040404,0.586012
0.0003046,0.040404,0.586012
0.000304667,0.040404,0.586012
0.000304733,0.040404,0.586012
0.0003048,0.040404,0.586012
0.000304867,0.040404,0.586012
0.000304933,0.040404,0.578091
0.000305,0.040404,0.578091
0.000305067,0.040404,0.586012
0.000305133,0,0.578091
0.0003052,0.040404,0.578091
0.000305267,0.040404,0.578091
0.000305333,0.040404,0.578091
0.0003054,0,0.578091
0.000305467,0,0.578091
0.000305533,0.040404,0.586012
0.0003056,0.040404,0.578091
0.000305667,0.040404,0.578091
0.000305733,0.040404,0.578091
0.0003058,0,0.578091
0.000305867,0.040404,0.578091
0.000305933,0.040404,0.578091
0.000306,0.040404,0.578091
0.000306067,0.040404,0.578091
0.000306133,0.040404,0.578091
0.0003062,0,0.57017
0.000306267,0,0.57017
0.000306333,0.040404,0.57017
0.0003064,0.040404,0.57017
0.000306467,0.040404,0.578091
0.000306533,0,0.57017
0.0003066,0.040404,0.57017
0.000306667,0.040404,0.57017
0.000306733,0.040404,0.57017
0.0003068,0,0.57017
0.000306867,0.040404,0.57017
0.000306933,0.040404,0.57017
0.000307,0,0.57017
0.000307067,0,0.57017
0.000307133,0.040404,0.57017
0.0003072,0.040404,0.57017
0.000307267,0.040404,0.57017
0.000307333,0.040404,0.57017
0.0003074,0.040404,0.57017
0.000307467,0.040404,0.57017
0.000307533,0.040404,0.57017
0.0003076,0,0.57017
0.000307667,0.040404,0.57017
0.000307733,0.040404,0.57017
0.0003078,0.040404,0.57017
0.000307867,0.040404,0.56225
0.000307933,0,0.56225
0.000308,0.040404,0.57017
0.000308067,0.040404,0.56225
0.000308133,0,0.56225
0.0003082,0,0.554329
0.000308267,0.040404,0.57017
0.000308333,0,0.56225
0.0003084,0,0.56225
0.000308467,0.040404,0.554329
0.000308533,0,0.554329
0.0003086,0,0.56225
0.000308667,0.040404,0.554329
0.000308733,0,0.56225
0.0003088,0.040404,0.554329
0.000308867,0,0.554329
0.000308933,0.040404,0.56225
0.000309,0.040404,0.554329
0.000309067,0.040404,0.554329
0.000309133,0,0.554329
0.0003092,2.70707,0.554329
0.000309267,3.43434,0.554329
0.000309333,3.47475,0.56225
0.0003094,3.47475,0.56225
0.000309467,3.43434,0.57017
0.000309533,3.47475,0.57017
0.0003096,3.47475,0.57017
0.000309667,3.47475,0.57017
0.000309733,3.43434,0.57017
0.0003098,3.47475,0.578091
0.000309867,3.43434,0.578091
0.000309933,3.47475,0.578091
0.00031,3.43434,0.578091
0.000310067,3.43434,0.586012
0.000310133,0.808081,0.586012
0.0003102,0.040404,0.586012
0.000310267,0,0.586012
0.000310333,0,0.586012
0.0003104,0.040404,0.586012
0.000310467,0.040404,0.586012
0.000310533,0.040404,0.578091
0.0003106,0.040404,0.586012
0.000310667,0.040404,0.578091
0.000310733,0.040404,0.586012
0.0003108,0.040404,0.578091
0.000310867,0.040404,0.586012
0.000310933,0.040404,0.578091
0.000311,0.040404,0.578091
0.000311067,0.040404,0.578091
0.000311133,0.040404,0.578091
0.0003112,0.040404,0.578091
0.000311267,0.040404,0.578091
0.000311333,0.040404,0.578091
0.0003114,0.040404,0.578091
0.000311467,0.040404,0.578091
0.000311533,0,0.578091
0.0003116,0.040404,0.578091
0.000311667,0.040404,0.578091
0.000311733,0.040404,0.578091
0.0003118,0.040404,0.578091
0.000311867,0,0.57017
0.000311933,0,0.578091
0.000312,0.040404,0.57017
0.000312067,0,0.57017
0.000312133,0.040404,0.57017
0.0003122,0,0.57017
0.000312267,0.040404,0.57017
0.000312333,0.040404,0.57017
0.0003124,0,0.57017
0.000312467,0.040404,0.57017
0.000312533,0,0.57017
0.0003126,0,0.57017
0.000312667,0.040404,0.57017
0.000312733,0.040404,0.57017
0.0003128,0.040404,0.57017
0.000312867,0.040404,0.57017
0.000312933,0,0.57017
0.000313,0.040404,0.57017
0.000313067,0.040404,0.57017
0.000313133,0.040404,0.57017
0.0003132,0.040404,0.57017
0.000313267,0.040404,0.56225
0.000313333,0.040404,0.57017
0.0003134,0.040404,0.57017
0.000313467,0.040404,0.56225
0.000313533,0.040404,0.57017
0.0003136,0.040404,0.57017
0.000313667,0.040404,0.57017
0.000313733,0.040404,0.56225
0.0003138,0.040404,0.56225
0.000313867,0,0.554329
0.000313933,0.040404,0.56225
0.000314,0.040404,0.56225
0.000314067,0.040404,0.56225
0.000314133,0,0.56225
0.0003142,0.040404,0.554329
0.000314267,0.040404,0.56225
0.000314333,0.040404,0.56225
0.0003144,0.040404,0.56225
0.000314467,0.040404,0.554329
0.000314533,0.040404,0.554329
0.0003146,0.040404,0.554329
0.000314667,0,0.554329
0.000314733,0.040404,0.554329
0.0003148,0.040404,0.554329
0.000314867,0.040404,0.554329
0.000314933,0,0.554329
0.000315,0.040404,0.554329
0.000315067,0,0.554329
0.000315133,0.040404,0.554329
0.0003152,0.040404,0.554329
0.000315267,0,0.554329
0.000315333,0,0.554329
0.0003154,0.040404,0.554329
0.000315467,0.040404,0.546408
0.000315533,0,0.554329
0.0003156,0.040404,0.554329
0.000315667,0.040404,0.546408
0.000315733,0.040404,0.546408
0.0003158,0,0.546408
0.000315867,0.040404,0.546408
0.000315933,0,0.546408
0.000316,0.040404,0.546408
0.000316067,0.040404,0.546408
0.000316133,0.040404,0.546408
0.0003162,0.040404,0.546408
0.000316267,0,0.546408
0.000316333,0.040404,0.546408
0.0003164,0,0.546408
0.000316467,0.040404,0.546408
0.000316533,0.040404,0.546408
0.0003166,0.040404,0.546408
0.000316667,0,0.546408
0.000316733,0,0.546408
0.0003168,0.040404,0.546408
0.000316867,0.040404,0.546408
0.000316933,0.040404,0.538487
0.000317,0,0.546408
0.000317067,0.040404,0.546408
0.000317133,0.040404,0.538487
0.0003172,1.61616,0.546408
0.000317267,3.39394,0.546408
0.000317333,3.47475,0.546408
0.0003174,3.43434,0.546408
0.000317467,3.47475,0.546408
0.000317533,3.47475,0.554329
0.0003176,3.47475,0.554329
0.000317667,3.47475,0.554329
0.000317733,3.47475,0.554329
0.0003178,3.47475,0.56225
0.000317867,3.43434,0.57017
0.000317933,3.47475,0.57017
0.000318,3.47475,0.57017
0.000318067,3.43434,0.57017
0.000318133,1.81818,0.57017
0.0003182,0.0808081,0.57017
0.000318267,0.040404,0.57017
0.000318333,0,0.57017
0.0003184,0,0.57017
0.000318467,0,0.57017
0.000318533,0.040404,0.57017
0.0003186,0.040404,0.57017
0.000318667,0.040404,0.57017
0.000318733,0.040404,0.57017
0.0003188,0,0.57017
0.000318867,0,0.57017
0.000318933,0,0.56225
0.000319,0.040404,0.57017
0.000319067,0.040404,0.57017
0.000319133,0.040404,0.57017
0.0003192,0,0.56225
0.000319267,0.040404,0.57017
0.000319333,0,0.57017
0.0003194,0.040404,0.56225
0.000319467,0.040404,0.57017
0.000319533,0,0.56225
0.0003196,0.040404,0.56225
0.000319667,0.040404,0.56225
0.000319733,0.040404,0.56225
0.0003198,0,0.56225
0.000319867,0.040404,0.56225
0.000319933,0.040404,0.56225
0.00032,0.040404,0.56225
0.000320067,0.040404,0.56225
0.000320133,0.040404,0.56225
0.0003202,0.040404,0.56225
0.000320267,0.040404,0.554329
0.000320333,0.040404,0.554329
0.0003204,0.040404,0.554329
0.000320467,0,0.554329
0.000320533,0.040404,0.554329
0.0003206,0,0.554329
0.000320667,0.040404,0.554329
0.000320733,0.040404,0.554329
0.0003208,0.040404,0.554329
0.000320867,0.040404,0.554329
0.000320933,0.040404,0.554329
0.000321,0.040404,0.554329
0.000321067,0,0.554329
0.000321133,0,0.554329
0.0003212,0,0.546408
0.000321267,0,0.546408
0.000321333,0.040404,0.546408
0.0003214,0.040404,0.546408
0.000321467,0.040404,0.554329
0.000321533,0,0.546408
0.0003216,0.040404,0.546408
0.000321667,0.040404,0.546408
0.000321733,0,0.546408
0.0003218,0.040404,0.546408
0.000321867,0.040404,0.546408
0.000321933,0.040404,0.546408
0.000322,0.040404,0.546408
0.000322067,0,0.546408
0.000322133,0.040404,0.546408
0.0003222,0.040404,0.546408
0.000322267,0.040404,0.546408
0.000322333,0,0.546408
0.0003224,0.040404,0.546408
0.000322467,0.040404,0.546408
0.000322533,0.040404,0.546408
0.0003226,0.040404,0.554329
0.000322667,0.040404,0.546408
0.000322733,0,0.546408
0.0003228,0.040404,0.538487
0.000322867,0.040404,0.538487
0.000322933,0,0.538487
0.000323,0.040404,0.538487
0.000323067,0.040404,0.538487
0.000323133,0,0.538487
0.0003232,0.040404,0.546408
0.000323267,0.040404,0.538487
0.000323333,0.040404,0.538487
0.0003234,0,0.538487
0.000323467,0.040404,0.538487
0.000323533,0,0.538487
0.0003236,0.040404,0.538487
0.000323667,0,0.538487
0.000323733,0.040404,0.538487
0.0003238,0,0.530566
0.000323867,0,0.538487
0.000323933,0.040404,0.538487
0.000324,0,0.538487
0.000324067,0.040404,0.538487
0.000324133,0,0.538487
0.0003242,0,0.538487
0.000324267,0,0.530566
0.000324333,0.040404,0.538487
0.0003244,0.040404,0.538487
0.000324467,0.040404,0.530566
0.000324533,0.040404,0.538487
0.0003246,0.040404,0.538487
0.000324667,0.040404,0.538487
0.000324733,0.040404,0.538487
0.0003248,0.040404,0.538487
0.000324867,0.040404,0.530566
0.000324933,0.040404,0.530566
0.000325,0.040404,0.530566
0.000325067,0.040404,0.522646
0.000325133,0,0.530566
0.0003252,0.242424,0.530566
0.000325267,3.35354,0.530566
0.000325333,3.47475,0.530566
0.0003254,3.47475,0.538487
0.000325467,3.47475,0.538487
0.000325533,3.47475,0.538487
0.0003256,3.47475,0.538487
0.000325667,0.808081,0.546408
0.000325733,0.040404,0.546408
0.0003258,0.040404,0.546408
0.000325867,0,0.538487
0.000325933,0.040404,0.546408
0.000326,0,0.538487
0.000326067,0,0.546408
0.000326133,0,0.538487
0.0003262,0,0.538487
0.000326267,0.040404,0.538487
0.000326333,0.040404,0.538487
0.0003264,0.040404,0.538487
0.000326467,0.040404,0.538487
0.000326533,0.040404,0.538487
0.0003266,0.040404,0.538487
0.000326667,0,0.538487
0.000326733,0.040404,0.538487
0.0003268,0.040404,0.538487
0.000326867,0.040404,0.538487
0.000326933,0,0.538487
0.000327,0,0.538487
0.000327067,0.040404,0.538487
0.000327133,0.040404,0.538487
0.0003272,0,0.538487
0.000327267,0.040404,0.530566
0.000327333,0.040404,0.538487
0.0003274,0.040404,0.538487
0.000327467,0.040404,0.538487
0.000327533,0.040404,0.530566
0.0003276,0.040404,0.530566
0.000327667,0.040404,0.530566
0.000327733,0.040404,0.530566
0.0003278,0.040404,0.530566
0.000327867,0.040404,0.522646
0.000327933,0,0.530566
0.000328,0.040404,0.522646
0.000328067,0.040404,0.522646
0.000328133,0.040404,0.522646
0.0003282,0.040404,0.522646
0.000328267,0.040404,0.530566
0.000328333,0.040404,0.530566
0.0003284,0,0.522646
0.000328467,0,0.522646
0.000328533,0,0.522646
0.0003286,0.040404,0.522646
0.000328667,0,0.522646
0.000328733,0.040404,0.522646
0.0003288,0.040404,0.522646
0.000328867,0,0.522646
0.000328933,0,0.522646
0.000329,0,0.522646
0.000329067,0,0.522646
0.000329133,0.040404,0.522646
0.0003292,0.040404,0.522646
0.000329267,0,0.522646
0.000329333,0.040404,0.514725
0.0003294,0.040404,0.514725
0.000329467,0,0.522646
0.000329533,0,0.522646
0.0003296,0,0.514725
0.000329667,0,0.522646
0.000329733,0,0.522646
0.0003298,0.040404,0.514725
0.000329867,0.040404,0.514725
0.000329933,0,0.514725
0.00033,0,0.514725
0.000330067,0.040404,0.514725
0.000330133,0.040404,0.514725
0.0003302,0,0.514725
0.000330267,0.040404,0.514725
0.000330333,0.040404,0.514725
0.0003304,0.040404,0.514725
0.000330467,0,0.514725
0.000330533,0.040404,0.514725
0.0003306,0.040404,0.514725
0.000330667,0,0.506804
0.000330733,0.040404,0.514725
0.0003308,0,0.514725
0.000330867,0,0.514725
0.000330933,0.040404,0.514725
0.000331,0,0.514725
0.000331067,0.040404,0.506804
0.000331133,0.040404,0.514725
0.0003312,0.040404,0.506804
0.000331267,0.040404,0.506804
0.000331333,0.040404,0.514725
0.0003314,0.040404,0.506804
0.000331467,0,0.506804
0.000331533,0.040404,0.506804
0.0003316,0.040404,0.506804
0.000331667,0.040404,0.506804
0.000331733,0.040404,0.506804
0.0003318,0.040404,0.506804
0.000331867,0.040404,0.506804
0.000331933,0.040404,0.506804
0.000332,0.040404,0.506804
0.000332067,0,0.506804
0.000332133,0,0.506804
0.0003322,0.040404,0.506804
0.000332267,0,0.506804
0.000332333,0.040404,0.506804
0.0003324,0.040404,0.506804
0.000332467,0.040404,0.506804
0.000332533,0.040404,0.506804
0.0003326,0,0.506804
0.000332667,0.040404,0.506804
0.000332733,0.040404,0.506804
0.0003328,0.040404,0.506804
0.000332867,0,0.506804
0.000332933,0.040404,0.498883
0.000333,0.040404,0.498883
0.000333067,0.040404,0.506804
0.000333133,0,0.498883
0.0003332,0.040404,0.498883
0.000333267,3.15152,0.498883
0.000333333,3.43434,0.506804
0.0003334,3.47475,0.506804
0.000333467,3.47475,0.506804
0.000333533,3.47475,0.506804
0.0003336,3.47475,0.514725
0.000333667,1.69697,0.514725
0.000333733,0.0808081,0.514725
0.0003338,0.040404,0.514725
0.000333867,0,0.514725
0.000333933,0,0.514725
0.000334,0,0.514725
0.000334067,0.040404,0.514725
0.000334133,0,0.506804
0.0003342,0.040404,0.514725
0.000334267,0.040404,0.506804
0.000334333,0,0.506804
0.0003344,0,0.506804
0.000334467,0.040404,0.506804
0.000334533,0,0.514725
0.0003346,0,0.506804
0.000334667,0.040404,0.506804
0.000334733,0,0.506804
0.0003348,0,0.506804
0.000334867,0,0.506804
0.000334933,0.040404,0.506804
0.000335,0.040404,0.506804
0.000335067,0,0.506804
0.000335133,0,0.506804
0.0003352,0.040404,0.506804
0.000335267,0.040404,0.506804
0.000335333,0.040404,0.506804
0.0003354,0,0.506804
0.000335467,0.040404,0.506804
0.000335533,0,0.506804
0.0003356,0.040404,0.506804
0.000335667,0.040404,0.506804
0.000335733,0.040404,0.506804
0.0003358,0.040404,0.506804
0.000335867,0.040404,0.506804
0.000335933,0.040404,0.506804
0.000336,0.040404,0.506804
0.000336067,0,0.498883
0.000336133,0.040404,0.506804
0.0003362,0.040404,0.498883
0.000336267,0.040404,0.498883
0.000336333,0.040404,0.498883
0.0003364,0,0.498883
0.000336467,0.040404,0.498883
0.000336533,0,0.498883
0.0003366,0,0.490962
0.000336667,0.040404,0.498883
0.000336733,0.040404,0.498883
0.0003368,0.040404,0.498883
0.000336867,0,0.498883
0.000336933,0.040404,0.490962
0.000337,0,0.490962
0.000337067,0.040404,0.490962
0.000337133,0.040404,0.490962
0.0003372,0,0.498883
