"t / s","CH1 / V","CH2 / V"
0.002349,0.040404,1.04614
0.0023492,0.040404,1.03604
0.0023494,2.0202,1.04614
0.0023496,3.47475,1.05624
0.0023498,3.47475,1.04614
0.00235,3.47475,1.04614
0.0023502,3.47475,1.06634
0.0023504,3.47475,1.06634
0.0023506,3.45455,1.07644
0.0023508,3.45455,1.06634
0.002351,3.47475,1.07644
0.0023512,3.47475,1.08655
0.0023514,3.45455,1.08655
0.0023516,3.47475,1.10675
0.0023518,3.47475,1.11685
0.002352,3.45455,1.11685
0.0023522,1.75758,1.11685
0.0023524,0.040404,1.11685
0.0023526,0.040404,1.11685
0.0023528,0.040404,1.11685
0.002353,0.040404,1.10675
0.0023532,0.040404,1.10675
0.0023534,0.040404,1.10675
0.0023536,0.040404,1.09665
0.0023538,0.040404,1.08655
0.002354,0.040404,1.08655
0.0023542,0.040404,1.08655
0.0023544,0.040404,1.08655
0.0023546,0.040404,1.08655
0.0023548,0.040404,1.08655
0.002355,0.040404,1.08655
0.0023552,0.040404,1.06634
0.0023554,0.040404,1.07644
0.0023556,0.040404,1.07644
0.0023558,0.040404,1.06634
0.002356,0.040404,1.06634
0.0023562,0.040404,1.06634
0.0023564,0.040404,1.06634
0.0023566,0.040404,1.06634
0.0023568,0.040404,1.05624
0.002357,0.040404,1.04614
0.0023572,0.040404,1.04614
0.0023574,1.73737,1.04614
0.0023576,3.45455,1.05624
0.0023578,3.45455,1.05624
0.002358,3.47475,1.06634
0.0023582,3.47475,1.06634
0.0023584,3.47475,1.08655
0.0023586,3.47475,1.08655
0.0023588,3.47475,1.08655
0.002359,3.47475,1.08655
0.0023592,3.45455,1.10675
0.0023594,3.47475,1.11685
0.0023596,3.47475,1.11685
0.0023598,3.47475,1.12695
0.00236,3.47475,1.12695
0.0023602,1.77778,1.12695
0.0023604,0.040404,1.12695
0.0023606,0.040404,1.12695
0.0023608,0.040404,1.12695
0.002361,0.040404,1.12695
0.0023612,0.040404,1.12695
0.0023614,0.040404,1.11685
0.0023616,0.0606061,1.10675
0.0023618,0.040404,1.10675
0.002362,0.040404,1.10675
0.0023622,0.040404,1.09665
0.0023624,0.040404,1.09665
0.0023626,0.040404,1.08655
0.0023628,0.040404,1.08655
0.002363,0.040404,1.08655
0.0023632,0.040404,1.08655
0.0023634,0.040404,1.08655
0.0023636,0.040404,1.08655
0.0023638,0.040404,1.07644
0.002364,0.020202,1.07644
0.0023642,0.040404,1.06634
0.0023644,0.040404,1.07644
0.0023646,0.040404,1.06634
0.0023648,0.040404,1.06634
0.002365,0.040404,1.06634
0.0023652,0.040404,1.06634
0.0023654,1.73737,1.06634
0.0023656,1.77778,1.06634
0.0023658,0.040404,1.06634
0.002366,0.040404,1.06634
0.0023662,0.040404,1.06634
0.0023664,0.040404,1.06634
0.0023666,0.040404,1.04614
0.0023668,0.040404,1.05624
0.002367,0.040404,1.05624
0.0023672,0.040404,1.05624
0.0023674,0.040404,1.04614
0.0023676,0.040404,1.04614
0.0023678,0.040404,1.04614
0.002368,0.040404,1.04614
0.0023682,0.040404,1.04614
0.0023684,0.040404,1.04614
0.0023686,0.040404,1.03604
0.0023688,0.040404,1.02594
0.002369,0.040404,1.02594
0.0023692,0.040404,1.02594
0.0023694,0.040404,1.01584
0.0023696,0.040404,1.02594
0.0023698,0.040404,1.00574
0.00237,0.040404,1.00574
0.0023702,0.040404,1.00574
0.0023704,0.020202,1.00574
0.0023706,0.040404,1.00574
0.0023708,0.040404,1.00574
0.002371,0.040404,1.00574
0.0023712,0.040404,0.995636
0.0023714,0.040404,0.985535
0.0023716,0.040404,0.985535
0.0023718,0.040404,0.985535
0.002372,0.040404,0.985535
0.0023722,0.040404,0.985535
0.0023724,0.040404,0.985535
0.0023726,0.020202,0.985535
0.0023728,0.040404,0.985535
0.002373,0.040404,0.975434
0.0023732,0.040404,0.975434
0.0023734,1.71717,0.975434
0.0023736,1.83838,0.985535
0.0023738,0.040404,0.985535
0.002374,0.020202,0.985535
0.0023742,0.040404,0.975434
0.0023744,0.040404,0.965333
0.0023746,0.040404,0.965333
0.0023748,0.040404,0.965333
0.002375,0.040404,0.965333
0.0023752,0.040404,0.965333
0.0023754,0.020202,0.965333
0.0023756,0.020202,0.965333
0.0023758,0.040404,0.965333
0.002376,0.040404,0.965333
0.0023762,0.040404,0.965333
0.0023764,0.040404,0.965333
0.0023766,0.040404,0.955232
0.0023768,0.040404,0.965333
0.002377,0.040404,0.955232
0.0023772,0.040404,0.945131
0.0023774,0.040404,0.945131
0.0023776,0.040404,0.945131
0.0023778,0.040404,0.93503
0.002378,0.040404,0.93503
0.0023782,0.040404,0.924929
0.0023784,0.040404,0.924929
0.0023786,0.020202,0.924929
0.0023788,0.040404,0.924929
0.002379,0.040404,0.924929
0.0023792,0.040404,0.924929
0.0023794,0.040404,0.924929
0.0023796,0.040404,0.914828
0.0023798,0.040404,0.924929
0.00238,0.040404,0.914828
0.0023802,0.040404,0.924929
0.0023804,0.040404,0.914828
0.0023806,0.040404,0.904727
0.0023808,0.040404,0.904727
0.002381,0.040404,0.904727
0.0023812,0.020202,0.904727
0.0023814,1.61616,0.904727
0.0023816,2.14141,0.904727
0.0023818,0.040404,0.904727
0.002382,0.040404,0.904727
0.0023822,0.040404,0.904727
0.0023824,0.040404,0.904727
0.0023826,0.040404,0.904727
0.0023828,0.040404,0.894626
0.002383,0.040404,0.894626
0.0023832,0.040404,0.894626
0.0023834,0.040404,0.894626
0.0023836,0.040404,0.884525
0.0023838,0.040404,0.894626
0.002384,0.020202,0.884525
0.0023842,0.040404,0.884525
0.0023844,0.020202,0.884525
0.0023846,0.040404,0.884525
0.0023848,0.040404,0.884525
0.002385,0.040404,0.884525
0.0023852,0.020202,0.884525
0.0023854,0.040404,0.884525
0.0023856,0.040404,0.884525
0.0023858,0.040404,0.884525
0.002386,0.040404,0.864323
0.0023862,0.040404,0.864323
0.0023864,0.020202,0.874424
0.0023866,0.020202,0.864323
0.0023868,0.040404,0.864323
0.002387,0.040404,0.864323
0.0023872,0.040404,0.854222
0.0023874,0.040404,0.844121
0.0023876,0.040404,0.844121
0.0023878,0.040404,0.844121
0.002388,0.020202,0.844121
0.0023882,0.040404,0.844121
0.0023884,0.040404,0.83402
0.0023886,0.040404,0.844121
0.0023888,0.020202,0.844121
0.002389,0.040404,0.83402
0.0023892,0.040404,0.823919
0.0023894,1.31313,0.823919
0.0023896,2.92929,0.844121
0.0023898,0.040404,0.844121
0.00239,0,0.823919
0.0023902,0.020202,0.83402
0.0023904,0.040404,0.823919
0.0023906,0.020202,0.823919
0.0023908,0.040404,0.823919
0.002391,0.020202,0.823919
0.0023912,0.020202,0.823919
0.0023914,0.040404,0.823919
0.0023916,0.040404,0.823919
0.0023918,0.040404,0.823919
0.002392,0.020202,0.823919
0.0023922,0.020202,0.823919
0.0023924,0.040404,0.823919
0.0023926,0.040404,0.803717
0.0023928,0.040404,0.803717
0.002393,0.040404,0.803717
0.0023932,0.020202,0.803717
0.0023934,0.040404,0.803717
0.0023936,0.040404,0.803717
0.0023938,0.040404,0.803717
0.002394,0.040404,0.803717
0.0023942,0.040404,0.803717
0.0023944,0.040404,0.803717
0.0023946,0.020202,0.803717
0.0023948,0.020202,0.803717
0.002395,0.040404,0.803717
0.0023952,0.020202,0.803717
0.0023954,0.040404,0.803717
0.0023956,0.040404,0.793616
0.0023958,0.040404,0.783515
0.002396,0.040404,0.793616
0.0023962,0.040404,0.783515
0.0023964,0.040404,0.783515
0.0023966,0.020202,0.783515
0.0023968,0.020202,0.773414
0.002397,0.040404,0.783515
0.0023972,0.040404,0.783515
0.0023974,0.505051,0.763313
0.0023976,3.43434,0.783515
0.0023978,0.040404,0.793616
0.002398,0.020202,0.763313
0.0023982,0.040404,0.773414
0.0023984,0.040404,0.773414
0.0023986,0.040404,0.763313
0.0023988,0.040404,0.763313
0.002399,0.040404,0.763313
0.0023992,0.040404,0.763313
0.0023994,0.040404,0.763313
0.0023996,0.040404,0.763313
0.0023998,0.040404,0.763313
0.0024,0.040404,0.763313
0.0024002,0.040404,0.763313
0.0024004,0.040404,0.753212
0.0024006,0.020202,0.763313
0.0024008,0.040404,0.743111
0.002401,0.040404,0.743111
0.0024012,0.020202,0.743111
0.0024014,0.020202,0.743111
0.0024016,0.040404,0.743111
0.0024018,0.040404,0.743111
0.002402,0.040404,0.743111
0.0024022,0.040404,0.743111
0.0024024,0.020202,0.743111
0.0024026,0.040404,0.743111
0.0024028,0.020202,0.73301
0.002403,0.040404,0.743111
0.0024032,0.020202,0.722909
0.0024034,0.040404,0.743111
0.0024036,0.040404,0.73301
0.0024038,0.040404,0.722909
0.002404,0.040404,0.73301
0.0024042,0.040404,0.722909
0.0024044,0.020202,0.722909
0.0024046,0.040404,0.73301
0.0024048,0.040404,0.722909
0.002405,0.040404,0.722909
0.0024052,0.040404,0.722909
0.0024054,0.0606061,0.722909
0.0024056,3.47475,0.722909
0.0024058,3.47475,0.743111
0.002406,3.45455,0.73301
0.0024062,3.47475,0.743111
0.0024064,3.45455,0.743111
0.0024066,3.43434,0.743111
0.0024068,3.45455,0.763313
0.002407,3.45455,0.763313
0.0024072,3.47475,0.763313
0.0024074,3.47475,0.783515
0.0024076,3.47475,0.793616
0.0024078,3.47475,0.793616
0.002408,3.47475,0.803717
0.0024082,3.47475,0.803717
0.0024084,3.47475,0.803717
0.0024086,1.77778,0.803717
0.0024088,0.020202,0.813818
0.002409,0.040404,0.803717
0.0024092,0.040404,0.803717
0.0024094,0.020202,0.803717
0.0024096,0.040404,0.803717
0.0024098,0.040404,0.803717
0.00241,0.040404,0.803717
0.0024102,0.0606061,0.803717
0.0024104,0.040404,0.803717
0.0024106,0.040404,0.803717
0.0024108,0.040404,0.803717
0.002411,0.040404,0.803717
0.0024112,0.040404,0.803717
0.0024114,0.0606061,0.783515
0.0024116,0.040404,0.793616
0.0024118,0.040404,0.783515
0.002412,0.040404,0.783515
0.0024122,0.020202,0.783515
0.0024124,0.040404,0.783515
0.0024126,0.040404,0.773414
0.0024128,0.040404,0.773414
0.002413,0.040404,0.763313
0.0024132,0.020202,0.763313
0.0024134,0.040404,0.773414
0.0024136,3.45455,0.773414
0.0024138,3.45455,0.773414
0.002414,3.45455,0.783515
0.0024142,3.47475,0.803717
0.0024144,3.47475,0.803717
0.0024146,3.45455,0.803717
0.0024148,3.45455,0.803717
0.002415,3.45455,0.823919
0.0024152,3.45455,0.823919
0.0024154,3.47475,0.813818
0.0024156,3.47475,0.823919
0.0024158,3.45455,0.83402
0.002416,3.45455,0.844121
0.0024162,3.47475,0.854222
0.0024164,3.45455,0.854222
0.0024166,1.87879,0.854222
0.0024168,0.040404,0.854222
0.002417,0.040404,0.864323
0.0024172,0.040404,0.854222
0.0024174,0.040404,0.844121
0.0024176,0.040404,0.844121
0.0024178,0.040404,0.844121
0.002418,0.040404,0.844121
0.0024182,0.040404,0.83402
0.0024184,0.040404,0.844121
0.0024186,0.040404,0.844121
0.0024188,0.040404,0.844121
0.002419,0.040404,0.83402
0.0024192,0.040404,0.823919
0.0024194,0.040404,0.83402
0.0024196,0.040404,0.823919
0.0024198,0.040404,0.823919
0.00242,0.040404,0.823919
0.0024202,0.020202,0.823919
0.0024204,0.040404,0.823919
0.0024206,0.040404,0.823919
0.0024208,0.040404,0.823919
0.002421,0.020202,0.823919
0.0024212,0.040404,0.823919
0.0024214,0.040404,0.813818
0.0024216,3.45455,0.823919
0.0024218,3.45455,0.823919
0.002422,3.47475,0.823919
0.0024222,3.43434,0.83402
0.0024224,3.47475,0.844121
0.0024226,3.47475,0.844121
0.0024228,3.43434,0.844121
0.002423,3.45455,0.864323
0.0024232,3.47475,0.874424
0.0024234,3.45455,0.884525
0.0024236,3.47475,0.884525
0.0024238,3.47475,0.884525
0.002424,3.47475,0.884525
0.0024242,3.47475,0.904727
0.0024244,3.47475,0.894626
0.0024246,2.24242,0.904727
0.0024248,0.040404,0.904727
0.002425,0.040404,0.894626
0.0024252,0.020202,0.904727
0.0024254,0.040404,0.894626
0.0024256,0.040404,0.894626
0.0024258,0.040404,0.894626
0.002426,0.040404,0.894626
0.0024262,0.020202,0.894626
0.0024264,0.040404,0.894626
0.0024266,0.040404,0.884525
0.0024268,0.040404,0.884525
0.002427,0.040404,0.884525
0.0024272,0.040404,0.884525
0.0024274,0.040404,0.884525
0.0024276,0.040404,0.884525
0.0024278,0.040404,0.874424
0.002428,0.040404,0.884525
0.0024282,0.020202,0.874424
0.0024284,0.020202,0.884525
0.0024286,0.040404,0.874424
0.0024288,0.020202,0.854222
0.002429,0.040404,0.854222
0.0024292,0.040404,0.854222
0.0024294,0.040404,0.864323
0.0024296,3.39394,0.854222
0.0024298,3.45455,0.864323
0.00243,3.47475,0.864323
0.0024302,3.45455,0.884525
0.0024304,3.47475,0.884525
0.0024306,3.47475,0.884525
0.0024308,3.47475,0.884525
0.002431,3.45455,0.904727
0.0024312,3.47475,0.904727
0.0024314,3.47475,0.904727
0.0024316,3.47475,0.924929
0.0024318,3.47475,0.924929
0.002432,3.47475,0.924929
0.0024322,3.47475,0.924929
0.0024324,3.47475,0.93503
0.0024326,3.09091,0.955232
0.0024328,0.040404,0.945131
0.002433,0.040404,0.945131
0.0024332,0.040404,0.945131
0.0024334,0.020202,0.924929
0.0024336,0.040404,0.924929
0.0024338,0.040404,0.924929
0.002434,0.0606061,0.924929
0.0024342,0.040404,0.924929
0.0024344,0.040404,0.924929
0.0024346,0.040404,0.914828
0.0024348,0.040404,0.924929
0.002435,0.040404,0.914828
0.0024352,0.040404,0.904727
0.0024354,0.040404,0.914828
0.0024356,0.040404,0.904727
0.0024358,0.040404,0.904727
0.002436,0.040404,0.904727
0.0024362,0.040404,0.904727
0.0024364,0.040404,0.904727
0.0024366,0.040404,0.904727
0.0024368,0.040404,0.904727
0.002437,0.040404,0.904727
0.0024372,0.040404,0.894626
0.0024374,0.040404,0.904727
0.0024376,3.17172,0.904727
0.0024378,3.47475,0.904727
0.002438,3.47475,0.904727
0.0024382,3.47475,0.904727
0.0024384,3.45455,0.924929
0.0024386,3.47475,0.924929
0.0024388,3.47475,0.924929
0.002439,3.45455,0.93503
0.0024392,3.47475,0.945131
0.0024394,3.47475,0.955232
0.0024396,3.47475,0.965333
0.0024398,3.47475,0.965333
0.00244,3.47475,0.965333
0.0024402,3.47475,0.965333
0.0024404,3.47475,0.975434
0.0024406,3.47475,0.985535
0.0024408,0.040404,0.985535
0.002441,0.040404,0.965333
0.0024412,0.040404,0.975434
0.0024414,0.040404,0.965333
0.0024416,0.040404,0.965333
0.0024418,0.040404,0.965333
0.002442,0.040404,0.965333
0.0024422,0.040404,0.965333
0.0024424,0.040404,0.965333
0.0024426,0.040404,0.965333
0.0024428,0.040404,0.965333
0.002443,0,0.965333
0.0024432,0.040404,0.965333
0.0024434,0.040404,0.965333
0.0024436,0.040404,0.955232
0.0024438,0.040404,0.955232
0.002444,0.040404,0.955232
0.0024442,0.040404,0.945131
0.0024444,0.040404,0.93503
0.0024446,0.020202,0.93503
0.0024448,0.040404,0.924929
0.002445,0.040404,0.924929
0.0024452,0.040404,0.924929
0.0024454,0.040404,0.924929
0.0024456,2.50505,0.924929
0.0024458,3.47475,0.93503
0.002446,3.47475,0.924929
0.0024462,3.47475,0.955232
0.0024464,3.47475,0.955232
0.0024466,3.47475,0.965333
0.0024468,3.47475,0.965333
0.002447,3.45455,0.965333
0.0024472,3.47475,0.965333
0.0024474,3.45455,0.985535
0.0024476,3.45455,0.985535
0.0024478,3.47475,0.985535
0.002448,3.47475,0.995636
0.0024482,3.45455,1.00574
0.0024484,3.47475,1.00574
0.0024486,3.47475,1.00574
0.0024488,0.040404,1.00574
0.002449,0.040404,1.00574
0.0024492,0.040404,1.00574
0.0024494,0.040404,1.00574
0.0024496,0.040404,1.00574
0.0024498,0.040404,1.00574
0.00245,0.040404,0.995636
0.0024502,0.040404,0.985535
0.0024504,0.040404,0.985535
0.0024506,0.040404,0.985535
0.0024508,0.040404,0.985535
0.002451,0.040404,0.975434
0.0024512,0.040404,0.985535
0.0024514,0.040404,0.985535
0.0024516,0.040404,0.985535
0.0024518,0.040404,0.985535
0.002452,0.040404,0.975434
0.0024522,0.040404,0.965333
0.0024524,0.040404,0.965333
0.0024526,0.040404,0.965333
0.0024528,0.040404,0.965333
0.002453,0.040404,0.965333
0.0024532,0.040404,0.965333
0.0024534,0.040404,0.965333
0.0024536,1.77778,0.965333
0.0024538,3.47475,0.965333
0.002454,3.47475,0.965333
0.0024542,3.45455,0.975434
0.0024544,3.47475,0.985535
0.0024546,3.45455,0.985535
0.0024548,3.45455,0.995636
0.002455,3.43434,0.995636
0.0024552,3.45455,1.00574
0.0024554,3.45455,1.00574
0.0024556,3.45455,1.00574
0.0024558,3.47475,1.02594
0.002456,3.45455,1.02594
0.0024562,3.47475,1.04614
0.0024564,3.47475,1.04614
0.0024566,3.47475,1.04614
0.0024568,0.0606061,1.05624
0.002457,0.0606061,1.04614
0.0024572,0.040404,1.04614
0.0024574,0.040404,1.04614
0.0024576,0.040404,1.04614
0.0024578,0.040404,1.03604
0.002458,0.040404,1.02594
0.0024582,0.040404,1.03604
0.0024584,0.040404,1.02594
0.0024586,0.040404,1.01584
0.0024588,0.040404,1.01584
0.002459,0.040404,1.01584
0.0024592,0.040404,1.01584
0.0024594,0.040404,1.01584
0.0024596,0.040404,1.00574
0.0024598,0.040404,1.00574
0.00246,0.040404,1.00574
0.0024602,0.040404,1.00574
0.0024604,0.040404,1.00574
0.0024606,0.040404,0.995636
0.0024608,0.040404,1.00574
0.002461,0.040404,0.985535
0.0024612,0.040404,0.985535
0.0024614,0.040404,0.985535
0.0024616,1.73737,0.985535
0.0024618,3.45455,0.985535
0.002462,3.47475,0.995636
0.0024622,3.47475,1.00574
0.0024624,3.45455,1.00574
0.0024626,3.47475,1.01584
0.0024628,3.47475,1.02594
0.002463,3.47475,1.02594
0.0024632,3.47475,1.04614
0.0024634,3.47475,1.04614
0.0024636,3.47475,1.04614
0.0024638,3.47475,1.04614
0.002464,3.47475,1.05624
0.0024642,3.47475,1.06634
0.0024644,3.47475,1.06634
0.0024646,3.47475,1.06634
0.0024648,0.0808081,1.06634
0.002465,0.040404,1.06634
0.0024652,0.040404,1.06634
0.0024654,0.040404,1.06634
0.0024656,0.040404,1.06634
0.0024658,0.040404,1.06634
0.002466,0.040404,1.06634
0.0024662,0.040404,1.05624
0.0024664,0.040404,1.05624
0.0024666,0.0606061,1.04614
0.0024668,0.040404,1.04614
0.002467,0.040404,1.04614
0.0024672,0.040404,1.04614
0.0024674,0.040404,1.04614
0.0024676,0.040404,1.04614
0.0024678,0.040404,1.04614
0.002468,0.040404,1.04614
0.0024682,0.040404,1.03604
0.0024684,0.040404,1.04614
0.0024686,0.040404,1.02594
0.0024688,0.040404,1.02594
0.002469,0.040404,1.02594
0.0024692,0.040404,1.01584
0.0024694,0.040404,1.01584
0.0024696,1.73737,1.01584
0.0024698,3.47475,1.01584
0.00247,3.47475,1.02594
0.0024702,3.47475,1.03604
0.0024704,3.47475,1.04614
0.0024706,3.45455,1.04614
0.0024708,3.47475,1.04614
0.002471,3.47475,1.05624
0.0024712,3.47475,1.05624
0.0024714,3.47475,1.06634
0.0024716,3.47475,1.06634
0.0024718,3.47475,1.08655
0.002472,3.47475,1.08655
0.0024722,3.47475,1.08655
0.0024724,3.47475,1.08655
0.0024726,3.47475,1.10675
0.0024728,0.141414,1.09665
0.002473,0.040404,1.10675
0.0024732,0.040404,1.09665
0.0024734,0.040404,1.08655
0.0024736,0.0606061,1.08655
0.0024738,0.0606061,1.08655
0.002474,0.040404,1.08655
0.0024742,0.040404,1.08655
0.0024744,0.040404,1.08655
0.0024746,0.040404,1.07644
0.0024748,0.040404,1.07644
0.002475,0.040404,1.07644
0.0024752,0.040404,1.06634
0.0024754,0.040404,1.06634
0.0024756,0.040404,1.06634
0.0024758,0.040404,1.06634
0.002476,0.040404,1.04614
0.0024762,0.040404,1.06634
0.0024764,0.040404,1.05624
0.0024766,0.040404,1.04614
0.0024768,0.040404,1.04614
0.002477,0.0606061,1.05624
0.0024772,0.040404,1.04614
0.0024774,0.040404,1.04614
0.0024776,1.69697,1.04614
0.0024778,3.47475,1.04614
0.002478,3.45455,1.04614
0.0024782,3.47475,1.05624
0.0024784,3.45455,1.06634
0.0024786,3.47475,1.06634
0.0024788,3.47475,1.06634
0.002479,3.47475,1.08655
0.0024792,3.45455,1.08655
0.0024794,3.47475,1.08655
0.0024796,3.47475,1.09665
0.0024798,3.47475,1.10675
0.00248,3.47475,1.10675
0.0024802,3.45455,1.11685
0.0024804,3.47475,1.12695
0.0024806,3.47475,1.12695
0.0024808,0.424242,1.12695
0.002481,0.0808081,1.12695
0.0024812,0.040404,1.12695
0.0024814,0.040404,1.12695
0.0024816,0.040404,1.12695
0.0024818,0.0606061,1.11685
0.002482,0.040404,1.11685
0.0024822,0.040404,1.11685
0.0024824,0.040404,1.10675
0.0024826,0.040404,1.09665
0.0024828,0.040404,1.09665
0.002483,0.040404,1.09665
0.0024832,0.040404,1.08655
0.0024834,0.040404,1.08655
0.0024836,0.040404,1.08655
0.0024838,0.040404,1.08655
0.002484,0.040404,1.08655
0.0024842,0.040404,1.08655
0.0024844,0.040404,1.08655
0.0024846,0.040404,1.06634
0.0024848,0.040404,1.06634
0.002485,0.040404,1.06634
0.0024852,0.040404,1.06634
0.0024854,0.040404,1.06634
0.0024856,1.53535,1.06634
0.0024858,3.47475,1.06634
0.002486,1.73737,1.07644
0.0024862,0.040404,1.06634
0.0024864,0.040404,1.06634
0.0024866,0.040404,1.06634
0.0024868,0.0606061,1.05624
0.002487,0.040404,1.05624
0.0024872,0.040404,1.05624
0.0024874,0.040404,1.06634
0.0024876,0.040404,1.05624
0.0024878,0.040404,1.04614
0.002488,0.040404,1.04614
0.0024882,0.040404,1.04614
0.0024884,0.040404,1.04614
0.0024886,0.040404,1.04614
0.0024888,0.040404,1.04614
0.002489,0.040404,1.04614
0.0024892,0.040404,1.04614
0.0024894,0.040404,1.04614
0.0024896,0.040404,1.02594
0.0024898,0.040404,1.02594
0.00249,0.040404,1.02594
0.0024902,0.040404,1.02594
0.0024904,0.040404,1.01584
0.0024906,0.020202,1.01584
0.0024908,0.040404,1.01584
0.002491,0.040404,1.00574
0.0024912,0.040404,1.00574
0.0024914,0.040404,1.00574
0.0024916,0.040404,1.00574
0.0024918,0.020202,1.00574
0.002492,0.040404,1.00574
0.0024922,0.040404,1.00574
0.0024924,0.040404,0.985535
0.0024926,0.040404,0.985535
0.0024928,0.020202,0.985535
0.002493,0.040404,0.985535
0.0024932,0.040404,0.985535
0.0024934,0.040404,0.985535
0.0024936,1.0101,0.975434
0.0024938,3.47475,0.985535
0.002494,1.75758,0.985535
0.0024942,0.040404,0.985535
0.0024944,0.040404,0.985535
0.0024946,0.040404,0.985535
0.0024948,0.040404,0.985535
0.002495,0.040404,0.965333
0.0024952,0.020202,0.975434
0.0024954,0.040404,0.965333
0.0024956,0.040404,0.975434
0.0024958,0.020202,0.965333
0.002496,0.040404,0.965333
0.0024962,0.020202,0.965333
0.0024964,0.040404,0.965333
0.0024966,0.040404,0.965333
0.0024968,0.040404,0.965333
0.002497,0.040404,0.965333
0.0024972,0.040404,0.965333
0.0024974,0.040404,0.965333
0.0024976,0.020202,0.965333
0.0024978,0.040404,0.955232
0.002498,0.040404,0.945131
0.0024982,0.040404,0.955232
0.0024984,0.040404,0.945131
0.0024986,0.040404,0.945131
0.0024988,0.040404,0.945131
0.002499,0.040404,0.924929
0.0024992,0.040404,0.93503
0.0024994,0.040404,0.924929
0.0024996,0.040404,0.924929
0.0024998,0.020202,0.924929
0.0025,0.020202,0.924929
0.0025002,0.040404,0.924929
0.0025004,0.040404,0.924929
0.0025006,0.020202,0.924929
0.0025008,0.040404,0.914828
0.002501,0.040404,0.924929
0.0025012,0.040404,0.904727
0.0025014,0.040404,0.904727
0.0025016,0.141414,0.904727
0.0025018,3.43434,0.904727
0.002502,1.77778,0.924929
0.0025022,0.020202,0.924929
0.0025024,0.040404,0.924929
0.0025026,0.040404,0.914828
0.0025028,0.040404,0.904727
0.002503,0.040404,0.904727
0.0025032,0.040404,0.904727
0.0025034,0.040404,0.904727
0.0025036,0.040404,0.904727
0.0025038,0.040404,0.904727
0.002504,0.040404,0.904727
0.0025042,0.040404,0.904727
0.0025044,0.040404,0.904727
0.0025046,0.040404,0.884525
0.0025048,0.040404,0.884525
0.002505,0.040404,0.884525
0.0025052,0.040404,0.894626
0.0025054,0.020202,0.884525
0.0025056,0.040404,0.884525
0.0025058,0.020202,0.884525
0.002506,0.040404,0.884525
0.0025062,0.040404,0.884525
0.0025064,0.020202,0.884525
0.0025066,0.040404,0.884525
0.0025068,0.040404,0.884525
0.002507,0.040404,0.884525
0.0025072,0.040404,0.884525
0.0025074,0.020202,0.884525
0.0025076,0.040404,0.874424
0.0025078,0.040404,0.874424
0.002508,0.040404,0.864323
0.0025082,0.040404,0.864323
0.0025084,0.040404,0.854222
0.0025086,0.040404,0.864323
0.0025088,0.040404,0.854222
0.002509,0.040404,0.854222
0.0025092,0.040404,0.844121
0.0025094,0.040404,0.844121
0.0025096,0.040404,0.844121
0.0025098,3.45455,0.844121
0.00251,1.83838,0.854222
0.0025102,0.020202,0.844121
0.0025104,0.020202,0.844121
0.0025106,0.020202,0.844121
0.0025108,0.040404,0.844121
0.002511,0.040404,0.844121
0.0025112,0.040404,0.844121
0.0025114,0.020202,0.844121
0.0025116,0.040404,0.844121
0.0025118,0.040404,0.844121
0.002512,0.020202,0.844121
0.0025122,0.020202,0.83402
0.0025124,0.040404,0.823919
0.0025126,0.040404,0.823919
0.0025128,0.040404,0.83402
0.002513,0.040404,0.823919
0.0025132,0.020202,0.823919
0.0025134,0.020202,0.823919
0.0025136,0.040404,0.823919
0.0025138,0.040404,0.823919
0.002514,0.040404,0.823919
0.0025142,0.040404,0.803717
0.0025144,0.040404,0.813818
0.0025146,0.040404,0.823919
0.0025148,0.020202,0.813818
0.002515,0.040404,0.813818
0.0025152,0.040404,0.813818
0.0025154,0.020202,0.803717
0.0025156,0.040404,0.803717
0.0025158,0.040404,0.803717
0.002516,0.040404,0.803717
0.0025162,0.040404,0.803717
0.0025164,0.040404,0.803717
0.0025166,0.020202,0.803717
0.0025168,0.040404,0.803717
0.002517,0.020202,0.803717
0.0025172,0.020202,0.803717
0.0025174,0.040404,0.803717
0.0025176,0.040404,0.793616
0.0025178,3.45455,0.803717
0.002518,2.08081,0.803717
0.0025182,0.040404,0.803717
0.0025184,0.040404,0.803717
0.0025186,0.040404,0.803717
0.0025188,0.040404,0.803717
0.002519,0.040404,0.803717
0.0025192,0.040404,0.803717
0.0025194,0.040404,0.803717
0.0025196,0.020202,0.803717
0.0025198,0.020202,0.783515
0.00252,0.020202,0.793616
0.0025202,0.020202,0.793616
0.0025204,0.040404,0.783515
0.0025206,0,0.783515
0.0025208,0.020202,0.773414
0.002521,0.020202,0.773414
0.0025212,0.040404,0.763313
0.0025214,0.040404,0.763313
0.0025216,0.040404,0.763313
0.0025218,0.040404,0.763313
0.002522,0.040404,0.763313
0.0025222,0.040404,0.763313
0.0025224,0.040404,0.763313
0.0025226,0.040404,0.763313
0.0025228,0.040404,0.763313
0.002523,0.040404,0.763313
0.0025232,0.040404,0.753212
0.0025234,0.040404,0.753212
0.0025236,0.020202,0.753212
0.0025238,0.020202,0.753212
0.002524,0.040404,0.743111
0.0025242,0.040404,0.743111
0.0025244,0.040404,0.743111
0.0025246,0.040404,0.743111
0.0025248,0.040404,0.743111
0.002525,0.040404,0.743111
0.0025252,0.040404,0.743111
0.0025254,0.040404,0.743111
0.0025256,0.020202,0.73301
